appid,date,newinstalls,predictionloss,daureal,maureal,category,ratings,daily_ratings,reviews,daily_reviews
com.app.84714,2024-09-03,1248,29392,163799,1051345,OTHERS,380567,174,61399,5
com.app.68015,2024-09-03,1769,25471,102600,890744,OTHERS,565193,46,141186,23
com.app.64140,2024-09-03,1332,4376,99203,699776,SHOPPING,227955,116,28490,5
com.app.61743,2024-09-03,733,5153,57026,441764,SHOPPING,220503,82,49154,5
com.app.87362,2024-09-03,4273,27847,196720,778148,OTHERS,676558,44,260903,22
com.app.93571,2024-09-03,2685,62143,2611108,14883284,OTHERS,1167857,430,332389,36
com.app.17806,2024-09-03,5915,30259,413120,3646634,OTHERS,777912,446,178746,38
com.app.77385,2024-09-03,279,5632,385089,1779968,FINANCE,299071,290,84056,3
com.app.82896,2024-09-03,1455,2719,31631,170287,FINANCE,30827,99,5434,7
com.app.21603,2024-09-03,3629,5128,86942,844534,FINANCE,78905,95,20638,6
com.app.32607,2024-09-03,787,2529,123898,577134,FINANCE,107280,16,24680,4
com.app.80525,2024-09-03,1071,5187,6105,102171,FINANCE,286476,1,157994,3
com.app.31679,2024-09-03,1269,5500,201650,1060106,FINANCE,332533,105,142067,4
com.app.33540,2024-09-03,850,28116,655538,3490352,FINANCE,384624,484,90177,21
com.app.62109,2024-09-03,1070,21000,1325647,6294327,FINANCE,1151564,916,328650,33
com.app.19772,2024-09-03,299,4991,424870,878190,FINANCE,232929,215,57577,6
com.app.41189,2024-09-03,10621,72661,8352564,20114620,FINANCE,3819022,4372,977785,186
com.app.80610,2024-09-03,6716,85818,1034794,9703571,BUSINESS,1086098,2677,384272,129
com.app.44002,2024-09-03,226,4517,14967,146791,TRAVEL_AND_LOCAL,11386,14,3731,0
com.app.23305,2024-09-03,8361,124046,5887217,27235931,OTHERS,2687916,664,1195458,309
com.app.99432,2024-09-03,2998,17477,1210001,3021024,BUSINESS,260762,114,147249,47
com.app.24343,2024-09-03,1150,3766,16746,184748,TRAVEL_AND_LOCAL,16855,6,4685,0
com.app.36648,2024-09-03,463,5243,384121,729370,FINANCE,160524,289,47277,11
com.app.31454,2024-09-03,226,1758,5607,66116,OTHERS,1235,2,761,0
com.app.59245,2024-09-03,432,1773,29835,227168,FINANCE,7802,4,4426,6
com.app.31097,2024-09-03,1831,8035,11517,138417,TRAVEL_AND_LOCAL,10618,13,3988,3
com.app.95194,2024-09-03,1591,50571,624008,5014950,SHOPPING,649750,530,224180,48
com.app.27567,2024-09-03,866,1637,6407,93642,TRAVEL_AND_LOCAL,2458,7,1709,2
com.app.48189,2024-09-03,72,1116,6743,33094,FINANCE,25670,3,9303,2
com.app.22262,2024-09-03,3045,1858,98885,619018,FINANCE,102066,35,20284,6
com.app.37904,2024-09-03,5369,7905,69261,669153,SHOPPING,14942,42,3151,13
com.app.24391,2024-09-03,45,2443,9051,98519,OTHERS,9657,15,1497,0
com.app.40009,2024-09-03,74,1585,79879,280371,OTHERS,65280,1,25779,0
com.app.55621,2024-09-03,1712,15687,377609,1690251,FINANCE,257946,1163,134585,49
com.app.72653,2024-09-03,341,1493,12766,72809,FINANCE,37117,3,15789,3
com.app.55481,2024-09-03,1994,2652,17651,175907,FINANCE,52851,21,28012,11
com.app.65327,2024-09-03,2315,2794,36634,387294,SHOPPING,204067,19,66684,2
com.app.96897,2024-09-03,780,3843,60797,499849,FINANCE,14763,10,7098,3
com.app.68335,2024-09-03,259,1895,10669,63268,FINANCE,6634,0,3377,1
com.app.95243,2024-09-03,2004,3232,159879,724302,FINANCE,40470,205,18106,22
com.app.14509,2024-09-03,5171,43153,1474524,5995401,FINANCE,1415077,770,615261,129
com.app.66274,2024-09-03,353,693,20115,87615,BUSINESS,29792,26,13560,2
com.app.74794,2024-09-03,4325,14318,186258,1463736,SHOPPING,206159,12,74627,0
com.app.37148,2024-09-03,55,1213,11791,50136,FINANCE,16716,45,8799,4
com.app.64353,2024-09-03,947,2223,281567,682180,FINANCE,27571,32,9935,5
com.app.94251,2024-09-03,77,1127,44388,214054,FINANCE,70194,0,17941,0
com.app.95444,2024-09-03,387,1885,2604,30052,FINANCE,3139,1,1174,0
com.app.97988,2024-09-03,121,1149,2680,30575,SHOPPING,11080,0,4272,0
com.app.64851,2024-09-03,117,1141,6122,72136,FINANCE,13681,13,1557,0
com.app.36612,2024-09-03,297,4845,21834,217115,SHOPPING,4465,9,927,1
com.app.24438,2024-09-03,443,8760,55712,542867,OTHERS,93257,81,34155,33
com.app.59849,2024-09-03,2609,21486,316369,1732941,OTHERS,1538133,169,378075,5
com.app.30329,2024-09-03,2912,79663,755993,10738162,FOOD_AND_DRINK,1612188,330,206443,73
com.app.64764,2024-09-03,767,1455,14844,144824,FINANCE,43801,9,15909,1
com.app.50760,2024-09-03,65,617,44296,172800,BUSINESS,62831,23,11276,1
com.app.54019,2024-09-03,328,4821,4800,56880,SHOPPING,2600,3,325,0
com.app.45949,2024-09-03,1711,91535,279149,2487648,OTHERS,636632,754,51921,30
com.app.87209,2024-09-03,26,1849,5641,30415,FINANCE,5904,22,935,1
com.app.62062,2024-09-03,1401,3372,16496,290815,SHOPPING,56115,6,2114,2
com.app.37541,2024-09-03,3676,7535,30277,336089,SHOPPING,158464,16,48069,6
com.app.13655,2024-09-03,171,1268,15759,60070,FINANCE,62692,-1,26433,0
com.app.92210,2024-09-03,957,3511,10695,104988,TRAVEL_AND_LOCAL,9428,1,3752,0
com.app.45088,2024-09-03,18517,86788,4985819,14229203,FINANCE,3171277,2735,499263,156
com.app.31404,2024-09-03,18,1180,9209,37015,FINANCE,13786,26,7032,0
com.app.97802,2024-09-03,221,7572,6386,67957,OTHERS,2946,4,1278,2
com.app.23207,2024-09-03,52,7555,32145,285499,FOOD_AND_DRINK,113226,12,28405,1
com.app.48065,2024-09-03,2451,25334,679638,3928178,SHOPPING,577845,239,105537,21
com.app.58221,2024-09-03,1378,7996,97113,829119,OTHERS,102127,68,19067,3
com.app.36145,2024-09-03,1347,8232,243044,1865939,SHOPPING,254098,268,75059,24
com.app.91525,2024-09-03,126,1766,5473,53506,TRAVEL_AND_LOCAL,4507,1,870,1
com.app.18251,2024-09-03,576,3528,78060,343355,FINANCE,96572,219,18346,18
com.app.64634,2024-09-03,69,1757,1108,11725,TRAVEL_AND_LOCAL,649,0,399,0
com.app.37873,2024-09-03,630,13716,25405,225660,OTHERS,47772,6,17138,0
com.app.37962,2024-09-03,648,11920,153410,1510642,TRAVEL_AND_LOCAL,153328,294,42830,15
com.app.91093,2024-09-03,5338,5043,444819,2428952,FINANCE,208401,216,111755,63
com.app.88832,2024-09-03,118,4521,17614,174750,SHOPPING,11025,12,2993,3
com.app.38566,2024-09-03,457,4717,111834,510478,BUSINESS,91616,98,25876,8
com.app.48916,2024-09-03,173,905,857,15524,BUSINESS,625,0,235,0
com.app.72306,2024-09-03,224,8151,32547,228980,BUSINESS,35848,9,15068,8
com.app.96938,2024-09-03,0,1254,12971,107169,OTHERS,44722,1,15646,1
com.app.47280,2024-09-03,5525,68091,9616110,21935444,FINANCE,6808339,2645,1488794,110
com.app.88311,2024-09-03,612,2368,16674,105897,FINANCE,7617,16,1085,2
com.app.97976,2024-09-03,310,4876,9116,103996,SHOPPING,11054,12,3645,1
com.app.72656,2024-09-03,410,3537,155179,484679,OTHERS,65262,98,11914,15
com.app.19872,2024-09-03,393,1566,71690,293043,OTHERS,52842,10,5984,2
com.app.90842,2024-09-03,136,1467,34165,143519,FINANCE,43308,99,22156,3
com.app.21397,2024-09-03,1204,9160,23724,338112,OTHERS,131550,3,49273,3
com.app.78794,2024-09-03,6888,107525,7789393,23854331,FINANCE,2238751,139,1010164,102
com.app.38543,2024-09-03,767,6491,5785,100016,SHOPPING,19191,2,7497,3
com.app.47938,2024-09-03,53,1891,1445,23718,SHOPPING,2699,0,1242,0
com.app.89044,2024-09-03,44,1855,1422,7388,FINANCE,1361,1,849,0
com.app.85803,2024-09-03,97,905,8183,73458,BUSINESS,4306,3,989,0
com.app.81754,2024-09-03,274,5434,6511,64656,TRAVEL_AND_LOCAL,820,0,464,1
com.app.88484,2024-09-03,2773,67592,2389246,11885225,SHOPPING,2015775,347,698127,41
com.app.89034,2024-09-03,222,1781,29342,319313,OTHERS,6807,38,2111,2
com.app.53788,2024-09-03,235,1164,1488,16077,OTHERS,12822,0,5882,0
com.app.16773,2024-09-03,5260,7637,491069,2451632,FINANCE,148080,185,77482,51
com.app.92275,2024-09-03,1144,5512,56397,487416,SHOPPING,233993,21,28962,1
com.app.31153,2024-09-03,1852,47161,1854511,5474691,FINANCE,1200520,588,199980,60
com.app.20657,2024-09-03,183,1760,4460,29485,OTHERS,7916,0,1322,0
com.app.90856,2024-09-03,389,2084,29529,167565,FINANCE,17067,3,7651,3
com.app.34625,2024-09-03,167,1202,26432,149731,FINANCE,14111,32,3673,2
com.app.78762,2024-09-03,236,15015,86007,173957,OTHERS,89030,1,33862,0
com.app.79754,2024-09-03,729,8635,8901,130503,OTHERS,133562,132,9092,12
com.app.60633,2024-09-03,116,7433,30745,317692,OTHERS,176739,-2,18656,0
com.app.60423,2024-09-03,102,4415,44200,520866,SHOPPING,89171,25,42682,4
com.app.17441,2024-09-03,1031,3509,36648,303095,SHOPPING,44387,50,5903,3
com.app.50679,2024-09-03,376,1496,15239,131006,FINANCE,38369,51,10128,3
com.app.63770,2024-09-03,486,6202,343269,1817787,FINANCE,327390,189,50302,35
com.app.39929,2024-09-03,2720,4341,615072,2210354,FINANCE,96323,27,41592,20
com.app.82889,2024-09-03,40,1840,1151,7333,FINANCE,2365,3,616,2
com.app.88516,2024-09-03,419,5577,1003,12579,OTHERS,2691,0,339,0
com.app.19637,2024-09-03,0,4547,1663,17668,OTHERS,7152,10,2223,1
com.app.80569,2024-09-03,703,5853,12932,172532,SHOPPING,161935,105,15167,3
com.app.91390,2024-09-03,2059,15303,35227,175763,BUSINESS,168881,34,111347,24
com.app.83359,2024-09-03,787,3411,116704,526334,SHOPPING,37977,5,13717,3
com.app.55537,2024-09-03,77,4196,12971,107169,OTHERS,2857,0,1488,0
com.app.65216,2024-09-03,881,1812,11788,86076,FINANCE,10368,1,4555,0
com.app.36257,2024-09-05,6057,7564,741384,2278924,BUSINESS,110882,75,65034,38
com.app.88509,2024-09-05,33774,30713,4474341,25445629,OTHERS,1044562,500,536164,204
com.app.93131,2024-09-05,269,1787,16422,37217,BUSINESS,3085,2,1298,0
com.app.18711,2024-09-05,1455,2081,101495,522865,BUSINESS,63172,39,16741,5
com.app.19821,2024-09-05,11036,29228,402413,4154048,FOOD_AND_DRINK,805138,7,280784,7
com.app.86367,2024-09-05,1833,2512,118143,665487,FINANCE,47547,9,20421,9
com.app.60770,2024-09-05,162,1785,17347,42018,FOOD_AND_DRINK,3758,0,1847,0
com.app.15675,2024-09-05,3173,2277,175623,1374170,FINANCE,746776,1135,170964,484
com.app.35851,2024-09-05,1467,9538,9698,168231,OTHERS,26675,6,6337,0
com.app.78470,2024-09-05,2671,6892,31411,519438,SHOPPING,111070,27,33092,9
com.app.84714,2024-09-05,3861,29915,151411,1055940,OTHERS,380927,172,61409,11
com.app.68015,2024-09-05,639,27652,111218,880995,OTHERS,565288,35,141232,9
com.app.61743,2024-09-05,844,5061,54419,440314,SHOPPING,220661,56,49164,7
com.app.64140,2024-09-05,1174,3653,92765,698722,SHOPPING,228168,108,28503,9
com.app.87362,2024-09-05,7071,28632,196720,778148,OTHERS,676650,61,260936,18
com.app.17806,2024-09-05,7384,30552,473846,3635450,OTHERS,778742,508,178825,45
com.app.93571,2024-09-05,31396,57308,2727841,14794479,OTHERS,1168686,474,332466,36
com.app.82896,2024-09-05,1465,2956,29028,171494,FINANCE,31006,79,5444,7
com.app.77385,2024-09-05,1888,5659,386565,1773542,FINANCE,299612,265,84066,9
com.app.21603,2024-09-05,3556,4998,81193,843209,FINANCE,79076,75,20654,14
com.app.32607,2024-09-05,1461,3274,127468,577784,FINANCE,107297,7,24691,10
com.app.80525,2024-09-05,1070,5229,5867,101039,FINANCE,286463,-8,157990,-4
com.app.62109,2024-09-05,8344,23238,1355672,6274619,FINANCE,1153333,819,328712,33
com.app.31679,2024-09-05,1118,5352,209229,1058351,FINANCE,332748,107,142070,1
com.app.33540,2024-09-05,6058,29968,696834,3475456,FINANCE,385555,500,90220,27
com.app.41189,2024-09-05,19076,72912,9382696,20143285,FINANCE,3827449,4624,978170,259
com.app.19772,2024-09-05,890,5243,436493,879381,FINANCE,233339,203,57588,1
com.app.80610,2024-09-05,14100,88604,1110336,9670057,BUSINESS,1091280,2861,384490,146
com.app.44002,2024-09-05,226,4713,15293,146752,TRAVEL_AND_LOCAL,11413,15,3732,0
com.app.23305,2024-09-05,39778,130769,6388969,27229878,OTHERS,2689191,676,1196090,336
com.app.99432,2024-09-05,10852,12461,1221601,3023219,BUSINESS,261054,99,147395,24
com.app.24343,2024-09-05,877,3608,13745,182350,TRAVEL_AND_LOCAL,16866,12,4688,1
com.app.36648,2024-09-05,615,5370,394828,729910,FINANCE,161084,260,47301,15
com.app.31454,2024-09-05,227,1782,5002,66298,OTHERS,1237,1,762,1
com.app.59245,2024-09-05,385,1773,27022,227634,FINANCE,7813,3,4435,2
com.app.31097,2024-09-05,403,8655,12255,138227,TRAVEL_AND_LOCAL,10642,24,3997,6
com.app.95194,2024-09-05,13738,54297,584053,4972383,SHOPPING,650746,446,224283,26
com.app.27567,2024-09-05,111,1789,5809,93549,TRAVEL_AND_LOCAL,2473,1,1721,1
com.app.48189,2024-09-05,273,1092,7246,32976,FINANCE,25673,0,9305,0
com.app.22262,2024-09-05,3192,1986,108180,619050,FINANCE,102136,49,20297,8
com.app.37904,2024-09-05,5909,8154,83624,669240,SHOPPING,15058,75,3176,10
com.app.24391,2024-09-05,45,2156,4951,98328,OTHERS,9686,6,1500,1
com.app.40009,2024-09-05,1003,1665,80301,280266,OTHERS,65286,2,25777,5
com.app.55621,2024-09-05,6504,16008,389225,1689426,FINANCE,260122,1017,134676,33
com.app.72653,2024-09-05,326,1517,12685,72420,FINANCE,37122,4,15793,1
com.app.55481,2024-09-05,1400,2691,473846,175826,FINANCE,52896,32,28037,10
com.app.65327,2024-09-05,2283,2835,34687,383827,SHOPPING,204102,16,66689,2
com.app.96897,2024-09-05,780,4111,62236,498328,FINANCE,14780,10,7104,8
com.app.68335,2024-09-05,339,1903,9370,62829,FINANCE,6635,0,3378,0
com.app.95243,2024-09-05,1832,4987,152580,728496,FINANCE,40884,199,18147,17
com.app.14509,2024-09-05,16351,45545,1465749,5987615,FINANCE,1416406,534,615536,237
com.app.66274,2024-09-05,359,709,19412,87838,BUSINESS,29845,28,13565,2
com.app.74794,2024-09-05,4799,14436,178433,1462807,SHOPPING,206182,6,74632,2
com.app.37148,2024-09-05,196,1230,12252,49917,FINANCE,16807,47,8807,0
com.app.64353,2024-09-05,836,2229,314937,682520,FINANCE,27760,78,9992,11
com.app.94251,2024-09-05,493,1157,42010,212053,FINANCE,70194,3,17940,2
com.app.95444,2024-09-05,349,1891,2633,29436,FINANCE,3143,0,1178,0
com.app.97988,2024-09-05,121,1178,2494,29938,SHOPPING,11082,0,4272,0
com.app.64851,2024-09-05,120,1217,6462,71895,FINANCE,13706,15,1558,1
com.app.36612,2024-09-05,316,4932,23129,216565,SHOPPING,4489,19,931,3
com.app.24438,2024-09-05,6056,9084,51130,543034,OTHERS,93427,77,34206,27
com.app.59849,2024-09-05,2697,22284,209189,1724668,OTHERS,1538397,61,378080,8
com.app.30329,2024-09-05,22592,82172,813545,10643313,FOOD_AND_DRINK,1612842,342,206600,93
com.app.64764,2024-09-05,440,1529,15558,144084,FINANCE,43820,0,15908,0
com.app.50760,2024-09-05,282,664,43784,172619,BUSINESS,62875,28,11280,0
com.app.54019,2024-09-05,325,4470,4598,56823,SHOPPING,2607,8,326,0
com.app.45949,2024-09-05,8533,92088,235354,2465738,OTHERS,637986,614,51974,26
com.app.87209,2024-09-05,25,1865,6194,30943,FINANCE,5954,34,938,2
com.app.62062,2024-09-05,950,3657,18477,284577,SHOPPING,56128,39,2116,0
com.app.37541,2024-09-05,3605,7970,30054,339391,SHOPPING,158493,21,48075,3
com.app.13655,2024-09-05,159,1289,16361,58446,FINANCE,62691,-1,26433,0
com.app.92210,2024-09-05,599,3419,11402,105330,TRAVEL_AND_LOCAL,9433,5,3754,1
com.app.45088,2024-09-05,20961,87229,5062769,14237054,FINANCE,3176556,2710,499595,162
com.app.31404,2024-09-05,67,1190,9993,36816,FINANCE,13839,30,7034,2
com.app.97802,2024-09-05,220,7729,6017,67566,OTHERS,2953,2,1281,0
com.app.23207,2024-09-05,1453,7283,34248,285364,FOOD_AND_DRINK,113251,11,28407,3
com.app.48065,2024-09-05,2773,26852,686441,3910405,SHOPPING,578313,239,105571,16
com.app.58221,2024-09-05,1378,8090,98745,836780,OTHERS,102258,56,19078,7
com.app.36145,2024-09-05,5443,10673,233075,1856079,SHOPPING,254618,248,75097,18
com.app.91525,2024-09-05,126,1792,4537,52706,TRAVEL_AND_LOCAL,4510,4,871,1
com.app.18251,2024-09-05,592,2588,80700,347223,FINANCE,96983,175,18382,23
com.app.64634,2024-09-05,88,1784,1158,11918,TRAVEL_AND_LOCAL,650,0,399,0
com.app.37873,2024-09-05,645,11356,25454,224806,OTHERS,47779,3,17140,5
com.app.37962,2024-09-05,2653,11887,165406,1507658,TRAVEL_AND_LOCAL,153843,155,42851,6
com.app.91093,2024-09-05,3718,5119,500561,2424290,FINANCE,208800,207,111883,68
com.app.88832,2024-09-05,1240,4089,18410,175196,SHOPPING,11065,28,2999,3
com.app.38566,2024-09-05,1815,4753,108088,508433,BUSINESS,91790,89,25888,4
com.app.48916,2024-09-05,200,903,878,15236,BUSINESS,625,1,235,0
com.app.72306,2024-09-05,822,7174,37565,230098,BUSINESS,35874,13,15080,5
com.app.96938,2024-09-05,0,1472,11762,108716,OTHERS,44725,2,15646,1
com.app.47280,2024-09-05,25187,71662,10085148,21950007,FINANCE,6813464,3028,1489022,155
com.app.88311,2024-09-05,696,2387,16891,105541,FINANCE,7645,11,1088,2
com.app.97976,2024-09-05,661,4913,8588,103917,SHOPPING,11079,15,3650,2
com.app.72656,2024-09-05,822,3710,144418,483099,OTHERS,65463,104,11946,10
com.app.19872,2024-09-05,500,1601,67230,98328,OTHERS,52860,4,5986,2
com.app.90842,2024-09-05,441,1576,36549,143021,FINANCE,43490,108,22165,7
com.app.21397,2024-09-05,1226,9198,22880,332064,OTHERS,131554,1,49276,0
com.app.78794,2024-09-05,54838,139298,8566719,23921251,FINANCE,2239134,322,1010447,53
com.app.38543,2024-09-05,769,6192,5450,99837,SHOPPING,19196,0,7499,0
com.app.47938,2024-09-05,297,1895,1442,23571,SHOPPING,2699,0,1242,0
com.app.89044,2024-09-05,47,1874,1329,7524,FINANCE,1362,1,850,0
com.app.85803,2024-09-05,97,893,8652,73820,BUSINESS,4318,6,991,0
com.app.88484,2024-09-05,23284,73510,2286160,11890537,SHOPPING,2016427,307,698198,21
com.app.81754,2024-09-05,84,5570,8472,64837,TRAVEL_AND_LOCAL,821,0,465,0
com.app.89034,2024-09-05,434,1837,27934,319302,OTHERS,6883,29,2114,0
com.app.53788,2024-09-05,196,1181,1265,16059,OTHERS,12822,0,5881,1
com.app.16773,2024-09-05,4606,8794,525533,2447041,FINANCE,148441,201,77604,51
com.app.92275,2024-09-05,1219,5516,58787,484281,SHOPPING,234029,15,28963,1
com.app.31153,2024-09-05,13727,44191,1933129,5469545,FINANCE,1201737,516,200077,55
com.app.20657,2024-09-05,183,1785,4460,29485,OTHERS,7916,0,1322,0
com.app.90856,2024-09-05,383,2047,27893,167255,FINANCE,17074,3,7656,4
com.app.34625,2024-09-05,1069,1530,25095,149232,FINANCE,14164,19,3676,2
com.app.78762,2024-09-05,204,15140,84377,173978,OTHERS,89028,1,33863,0
com.app.79754,2024-09-05,670,8618,8015,130174,OTHERS,133831,112,9111,4
com.app.60633,2024-09-05,101,7448,31131,315409,OTHERS,176738,-2,18656,0
com.app.60423,2024-09-05,1049,4260,43693,519360,SHOPPING,89212,17,42685,1
com.app.17441,2024-09-05,1040,3612,35828,306918,SHOPPING,44487,57,5912,6
com.app.50679,2024-09-05,377,1436,10159,130426,FINANCE,38474,62,10136,4
com.app.63770,2024-09-05,5099,6525,337143,1812835,FINANCE,328135,465,50358,30
com.app.39929,2024-09-05,2658,4456,655314,2218269,FINANCE,96391,23,41625,15
com.app.82889,2024-09-05,58,1858,1582,7454,FINANCE,2380,7,619,0
com.app.88516,2024-09-05,419,8251,905,12577,OTHERS,2691,1,339,0
com.app.19637,2024-09-05,0,7171,1782,17531,OTHERS,7166,7,2224,2
com.app.80569,2024-09-05,707,5964,12901,172487,SHOPPING,162109,90,15174,5
com.app.91390,2024-09-05,1872,14985,33577,176484,BUSINESS,168951,35,111395,11
com.app.55537,2024-09-05,77,4006,11762,108716,OTHERS,2857,0,1488,0
com.app.83359,2024-09-05,1432,5097,110195,529677,SHOPPING,37995,8,13721,0
com.app.65216,2024-09-05,643,1390,11637,85305,FINANCE,10369,4,4555,3
com.app.36257,2024-09-06,6023,7539,733721,2283033,BUSINESS,110957,55,65072,25
com.app.93131,2024-09-06,162,1761,16615,37143,BUSINESS,3087,0,1298,0
com.app.88509,2024-09-06,66254,30213,5074529,25478686,OTHERS,1045062,431,536368,232
com.app.86367,2024-09-06,1548,2449,131903,665284,FINANCE,47556,11,20430,1
com.app.18711,2024-09-06,1441,2048,102548,522193,BUSINESS,63211,29,16746,7
com.app.19821,2024-09-06,5879,28740,462504,4153441,FOOD_AND_DRINK,805145,5,280791,12
com.app.60770,2024-09-06,73,1764,18072,41979,FOOD_AND_DRINK,3758,0,1847,0
com.app.15675,2024-09-06,3207,2249,185412,1376110,FINANCE,747911,1193,171448,494
com.app.35851,2024-09-06,2380,9420,9285,167573,OTHERS,26681,1,6337,0
com.app.78470,2024-09-06,1429,6556,28056,519465,SHOPPING,111097,24,33101,6
com.app.84714,2024-09-06,2458,30120,144397,1058092,OTHERS,381099,172,61420,7
com.app.68015,2024-09-06,1671,26113,106233,877003,OTHERS,565323,33,141241,9
com.app.64140,2024-09-06,1120,3490,102056,698893,SHOPPING,228276,120,28512,8
com.app.61743,2024-09-06,828,5110,62571,440668,SHOPPING,220717,91,49171,1
com.app.87362,2024-09-06,2744,28016,196720,778148,OTHERS,676711,60,260954,11
com.app.93571,2024-09-06,5136,58268,3053656,14786923,OTHERS,1169160,469,332502,27
com.app.17806,2024-09-06,3562,27822,453265,3654575,OTHERS,779250,529,178870,20
com.app.77385,2024-09-06,1839,5766,407444,1775858,FINANCE,299877,265,84075,5
com.app.82896,2024-09-06,1474,2927,28024,172055,FINANCE,31085,75,5451,2
com.app.21603,2024-09-06,3614,4887,83962,844053,FINANCE,79151,81,20668,7
com.app.32607,2024-09-06,1542,3180,136130,579010,FINANCE,107304,8,24701,11
com.app.80525,2024-09-06,1632,5149,5985,100982,FINANCE,286459,-8,157987,-5
com.app.62109,2024-09-06,4306,20236,1447333,6276470,FINANCE,1154152,964,328745,20
com.app.33540,2024-09-06,3324,29263,788292,3479217,FINANCE,386055,575,90247,14
com.app.19772,2024-09-06,242,5130,435973,879930,FINANCE,233542,173,57589,5
com.app.41189,2024-09-06,24645,56240,10045469,20209321,FINANCE,3832073,5446,978429,151
com.app.80610,2024-09-06,13623,85673,1149231,9710630,BUSINESS,1094141,2977,384636,88
com.app.31679,2024-09-06,4511,5079,213346,1058298,FINANCE,332855,105,142071,4
com.app.44002,2024-09-06,226,4239,12609,146819,TRAVEL_AND_LOCAL,11428,13,3732,0
com.app.23305,2024-09-06,27231,93008,7337082,27275557,OTHERS,2689867,717,1196426,308
com.app.99432,2024-09-06,7041,15900,1229571,3027931,BUSINESS,261153,48,147419,31
com.app.24343,2024-09-06,2198,3833,12671,182035,TRAVEL_AND_LOCAL,16878,9,4689,0
com.app.36648,2024-09-06,607,6889,394223,730445,FINANCE,161344,250,47316,3
com.app.31454,2024-09-06,228,1757,4293,66434,OTHERS,1238,2,763,0
com.app.59245,2024-09-06,367,1711,23183,227585,FINANCE,7816,1,4437,1
com.app.31097,2024-09-06,1725,8251,12757,138513,TRAVEL_AND_LOCAL,10666,16,4003,7
com.app.95194,2024-09-06,4924,49131,606669,4956296,SHOPPING,651192,514,224309,55
